id,sales
3003283,0
3003284,6
3003285,0
3003286,17
3003287,0
3003288,229
3003289,96
3003290,1
3003291,1
3003292,135
3003293,20
3003294,439
3003295,0
3003296,1
3003297,5
3003298,0
3003299,3
3003300,2534
3003301,0
3003302,556
3003303,14
3003304,715
3003305,841
3003306,243
3003307,203
3003308,124
3003309,3223
3003310,32
3003311,2
3003312,19
3003313,31
3003314,0
3003315,174
3003316,6
3003317,24
3003318,10
3003319,135
3003320,3
3003321,264
3003322,209
3003323,10
3003324,9
3003325,347
3003326,73
3003327,2205
3003328,0
3003329,15
3003330,5
3003331,0
3003332,3
3003333,3001
3003335,568
3003336,13
3003337,1008
3003338,733
3003339,311
3003340,211
3003341,58
3003342,4718
3003343,18
3003344,0
3003345,31
3003346,19
3003347,0
3003348,225
3003350,5
3003351,5
3003352,43
3003353,1
3003354,290
3003355,259
3003356,4
3003357,4
3003358,199
3003359,77
3003360,1381
3003361,1
3003362,4
3003363,5
3003364,0
3003365,3
3003366,2751
3003368,603
3003369,12
3003370,824
3003371,619
3003372,248
3003373,199
3003374,60
3003375,3489
3003376,16
3003377,1
3003378,25
3003379,20
3003380,0
3003381,199
3003383,5
3003384,5
3003385,73
3003386,1
3003387,158
3003388,202
3003389,4
3003390,4
3003391,172
3003392,60
3003393,1108
3003394,1
3003395,6
3003396,8
3003397,1
3003398,11
3003399,5647
3003400,0
3003401,918
3003402,34
3003403,1494
3003404,1545
3003405,285
3003406,333
3003407,277
3003408,5734
3003409,71
3003410,2
3003411,61
3003412,51
3003413,0
3003414,368
3003415,26
3003416,23
3003417,22
3003418,176
3003419,23
3003420,626
3003421,393
3003422,15
3003423,19
3003424,791
3003425,198
3003426,5434
3003427,0
3003428,65
3003429,2
3003430,0
3003431,0
3003432,1378
3003434,153
3003435,5
3003436,550
3003437,228
3003438,98
3003439,116
3003440,34
3003441,1935
3003442,6
3003443,0
3003444,12
3003445,9
3003446,0
3003447,116
3003448,0
3003450,2
3003451,29
3003452,0
3003453,115
3003454,72
3003455,1
3003456,3
3003457,97
3003458,19
3003459,537
3003460,0
3003461,3
3003462,7
3003463,0
3003464,1
3003465,2937
3003467,533
3003468,9
3003469,1089
3003470,589
3003471,215
3003472,255
3003473,68
3003474,4135
3003475,12
3003476,0
3003477,21
3003478,19
3003479,0
3003480,228
3003481,0
3003482,5
3003483,8
3003484,15
3003485,1
3003486,467
3003487,219
3003488,3
3003489,6
3003490,121
3003491,64
3003492,1231
3003493,1
3003494,5
3003495,1
3003496,0
3003497,0
3003498,1020
3003500,110
3003501,4
3003502,604
3003503,129
3003504,77
3003505,186
3003506,11
3003507,1693
3003508,1
3003509,0
3003510,8
3003511,3
3003512,0
3003513,72
3003515,0
3003516,0
3003517,28
3003518,0
3003519,121
3003520,67
3003521,0
3003522,0
3003523,49
3003524,8
3003525,167
3003526,0
3003527,1
3003528,5
3003529,0
3003530,2
3003531,1979
3003533,206
3003534,8
3003535,866
3003536,365
3003537,160
3003538,181
3003539,49
3003540,2749
3003541,3
3003542,0
3003543,30
3003544,15
3003545,0
3003546,188
3003548,0
3003549,11
3003550,31
3003551,1
3003552,294
3003553,176
3003554,2
3003555,3
3003556,213
3003557,25
3003558,1159
3003559,0
3003560,0
3003561,2
3003562,0
3003563,2
3003564,2195
3003566,625
3003567,8
3003568,836
3003569,547
3003570,195
3003571,95
3003572,65
3003573,3771
3003574,8
3003575,3
3003576,28
3003577,34
3003578,0
3003579,166
3003580,0
3003581,4
3003582,3
3003583,27
3003584,2
3003585,241
3003586,219
3003587,2
3003588,6
3003589,148
3003590,25
3003591,605
3003592,3
3003593,2
3003594,3
3003595,0
3003596,0
3003597,1300
3003599,107
3003600,2
3003601,371
3003602,140
3003603,81
3003604,121
3003605,41
3003606,1745
3003607,6
3003608,0
3003609,9
3003610,5
3003611,0
3003612,81
3003614,0
3003615,0
3003616,45
3003617,0
3003618,264
3003619,65
3003620,0
3003621,0
3003622,48
3003623,14
3003624,333
3003625,0
3003626,0
3003627,4
3003628,0
3003629,1
3003630,2999
3003632,485
3003633,9
3003634,741
3003635,500
3003636,181
3003637,123
3003638,82
3003639,3399
3003640,9
3003641,0
3003642,35
3003643,12
3003644,0
3003645,181
3003646,0
3003647,24
3003648,4
3003649,57
3003650,1
3003651,343
3003652,181
3003653,3
3003654,3
3003655,119
3003656,41
3003657,1236
3003658,0
3003659,1
3003660,3
3003661,0
3003662,7
3003663,2010
3003664,0
3003665,417
3003666,6
3003667,691
3003668,661
3003669,122
3003670,96
3003671,87
3003672,2832
3003673,41
3003674,1
3003675,27
3003676,31
3003677,0
3003678,173
3003679,17
3003680,15
3003681,1
3003682,77
3003683,9
3003684,192
3003685,203
3003686,11
3003687,11
3003688,207
3003689,60
3003690,1815
3003691,0
3003692,9
3003693,5
3003694,0
3003695,6
3003696,2213
3003697,0
3003698,396
3003699,10
3003700,744
3003701,664
3003702,115
3003703,69
3003704,108
3003705,3082
3003706,27
3003707,1
3003708,42
3003709,43
3003710,0
3003711,247
3003712,16
3003713,12
3003714,9
3003715,94
3003716,11
3003717,140
3003718,301
3003719,7
3003720,9
3003721,136
3003722,74
3003723,1750
3003724,4
3003725,14
3003726,7
3003727,0
3003728,3
3003729,2792
3003731,582
3003732,4
3003733,1386
3003734,521
3003735,165
3003736,310
3003737,48
3003738,4461
3003739,28
3003740,1
3003741,23
3003742,18
3003743,0
3003744,271
3003745,3
3003746,10
3003747,8
3003748,41
3003749,3
3003750,224
3003751,250
3003752,6
3003753,8
3003754,200
3003755,47
3003756,1378
3003757,14
3003758,12
3003759,3
3003760,0
3003761,5
3003762,1947
3003763,0
3003764,313
3003765,6
3003766,668
3003767,613
3003768,155
3003769,113
3003770,78
3003771,2869
3003772,25
3003773,0
3003774,16
3003775,9
3003776,0
3003777,152
3003778,14
3003779,14
3003780,2
3003781,77
3003782,7
3003783,364
3003784,198
3003785,5
3003786,7
3003787,327
3003788,54
3003789,1835
3003790,0
3003791,19
3003792,2
3003793,0
3003794,3
3003795,3196
3003797,401
3003798,8
3003799,1401
3003800,567
3003801,233
3003802,156
3003803,47
3003804,5017
3003805,11
3003806,2
3003807,29
3003808,20
3003809,0
3003810,325
3003812,0
3003813,9
3003814,31
3003815,2
3003816,181
3003817,252
3003818,3
3003819,10
3003820,156
3003821,52
3003822,1076
3003823,0
3003824,3
3003825,7
3003826,0
3003827,7
3003828,1878
3003829,0
3003830,424
3003831,10
3003832,797
3003833,597
3003834,184
3003835,111
3003836,115
3003837,3104
3003838,31
3003839,1
3003840,27
3003841,30
3003842,0
3003843,200
3003844,14
3003845,12
3003846,7
3003847,85
3003848,11
3003849,204
3003850,312
3003851,11
3003852,7
3003853,174
3003854,57
3003855,1660
3003856,0
3003857,5
3003858,3
3003859,0
3003860,4
3003861,1915
3003862,0
3003863,365
3003864,7
3003865,548
3003866,602
3003867,126
3003868,103
3003869,87
3003870,2367
3003871,25
3003872,0
3003873,23
3003874,20
3003875,0
3003876,156
3003877,10
3003878,24
3003879,3
3003880,53
3003881,8
3003882,194
3003883,174
3003884,8
3003885,7
3003886,192
3003887,43
3003888,1780
3003889,0
3003890,12
3003891,6
3003892,0
3003893,4
3003894,2774
3003896,514
3003897,15
3003898,1007
3003899,606
3003900,249
3003901,211
3003902,59
3003903,4142
3003904,10
3003905,0
3003906,16
3003907,21
3003908,0
3003909,214
3003911,7
3003912,1
3003913,67
3003914,3
3003915,295
3003916,231
3003917,3
3003918,2
3003919,229
3003920,122
3003921,1178
3003922,1
3003923,0
3003924,14
3003926,12
3003927,6914
3003928,0
3003929,1244
3003930,20
3003931,1848
3003932,2000
3003933,369
3003934,455
3003935,415
3003936,7957
3003937,84
3003938,3
3003939,109
3003940,109
3003941,0
3003942,452
3003943,21
3003944,25
3003945,40
3003946,297
3003947,24
3003948,692
3003949,429
3003950,31
3003951,30
3003952,878
3003953,262
3003954,8227
3003955,318
3003956,71
3003957,13
3003959,12
3003960,6393
3003961,0
3003962,953
3003963,25
3003964,1899
3003965,1775
3003966,522
3003967,280
3003968,297
3003969,8197
3003970,92
3003971,1
3003972,79
3003973,75
3003974,0
3003975,464
3003976,16
3003977,25
3003978,4
3003979,189
3003980,18
3003981,918
3003982,550
3003983,20
3003984,24
3003985,996
3003986,215
3003987,4935
3003988,284
3003989,70
3003990,10
3003992,13
3003993,3915
3003994,0
3003995,667
3003996,12
3003997,1705
3003998,1070
3003999,621
3004000,105
3004001,217
3004002,7032
3004003,44
3004004,3
3004005,53
3004006,26
3004007,0
3004008,450
3004009,19
3004010,25
3004011,9
3004012,104
3004013,10
3004014,826
3004015,559
3004016,17
3004017,34
3004018,628
3004019,115
3004020,2278
3004021,284
3004022,37
3004023,14
3004025,14
3004026,6511
3004027,0
3004028,921
3004029,19
3004030,1785
3004031,1623
3004032,486
3004033,253
3004034,216
3004035,7949
3004036,47
3004037,1
3004038,78
3004039,70
3004040,1
3004041,447
3004042,20
3004043,25
3004044,8
3004045,177
3004046,14
3004047,737
3004048,585
3004049,18
3004050,26
3004051,834
3004052,191
3004053,4732
3004054,317
3004055,53
3004056,10
3004058,11
3004059,3251
3004060,0
3004061,630
3004062,15
3004063,1576
3004064,942
3004065,456
3004066,77
3004067,162
3004068,6302
3004069,41
3004070,0
3004071,32
3004072,46
3004073,0
3004074,431
3004075,16
3004076,10
3004077,3
3004078,104
3004079,6
3004080,734
3004081,591
3004082,14
3004083,19
3004084,638
3004085,75
3004086,1730
3004087,284
3004088,16
3004089,10
3004091,10
3004092,4680
3004093,0
3004094,893
3004095,23
3004096,1353
3004097,1634
3004098,346
3004099,322
3004100,269
3004101,5567
3004102,65
3004103,1
3004104,54
3004105,58
3004106,0
3004107,339
3004108,11
3004109,26
3004110,9
3004111,188
3004112,17
3004113,649
3004114,381
3004115,14
3004116,23
3004117,701
3004118,181
3004119,5407
3004120,191
3004121,60
3004122,6
3004123,0
3004124,6
3004125,1532
3004126,0
3004127,306
3004128,24
3004129,690
3004130,463
3004131,184
3004132,66
3004133,74
3004134,2615
3004135,32
3004136,1
3004137,31
3004138,18
3004139,0
3004140,150
3004141,10
3004142,7
3004143,10
3004144,51
3004145,7
3004146,213
3004147,193
3004148,2
3004149,6
3004150,199
3004151,55
3004152,1298
3004153,0
3004154,8
3004155,9
3004157,10
3004158,3118
3004159,0
3004160,467
3004161,32
3004162,1241
3004163,817
3004164,362
3004165,66
3004166,115
3004167,4991
3004168,62
3004169,1
3004170,61
3004171,27
3004172,0
3004173,297
3004174,11
3004175,8
3004176,4
3004177,105
3004178,9
3004179,537
3004180,369
3004181,11
3004182,19
3004183,292
3004184,69
3004185,1750
3004186,191
3004187,14
3004188,6
3004190,5
3004191,3327
3004192,0
3004193,684
3004194,9
3004195,1081
3004196,1203
3004197,206
3004198,258
3004199,218
3004200,4060
3004201,45
3004202,1
3004203,34
3004204,42
3004205,0
3004206,233
3004207,2
3004208,26
3004209,4
3004210,124
3004211,9
3004212,574
3004213,225
3004214,15
3004215,9
3004216,627
3004217,107
3004218,4324
3004219,2
3004220,40
3004254,7
3004255,0
3004256,2
3004257,1737
3004258,0
3004259,408
3004260,8
3004261,739
3004262,432
3004263,183
3004264,79
3004265,105
3004266,2593
3004267,16
3004268,1
3004269,30
3004270,22
3004271,0
3004272,164
3004273,5
3004274,10
3004275,7
3004276,77
3004277,4
3004278,258
3004279,184
3004280,4
3004281,5
3004282,166
3004283,60
3004284,1650
3004285,0
3004286,3
3004287,5
3004288,0
3004289,0
3004290,2845
3004292,213
3004293,5
3004294,880
3004295,227
3004296,197
3004297,56
3004298,24
3004299,3010
3004300,12
3004301,0
3004302,20
3004303,9
3004304,0
3004305,183
3004308,4
3004309,24
3004310,0
3004311,49
3004312,145
3004313,0
3004314,2
3004315,55
3004316,77
3004317,561
3004318,0
3004319,1
3004320,6
3004322,5
3004323,2658
3004324,0
3004325,463
3004326,12
3004327,935
3004328,795
3004329,271
3004330,141
3004331,132
3004332,3907
3004333,33
3004334,0
3004335,24
3004336,58
3004337,0
3004338,222
3004339,16
3004340,11
3004341,8
3004342,77
3004343,6
3004344,418
3004345,284
3004346,8
3004347,13
3004348,443
3004349,88
3004350,2019
3004351,0
3004352,31
3004353,4
3004354,0
3004355,4
3004356,2864
3004357,0
3004358,518
3004359,15
3004360,806
3004361,971
3004362,144
3004363,218
3004364,170
3004365,2959
3004366,34
3004367,2
3004368,33
3004369,31
3004370,0
3004371,183
3004372,10
3004373,23
3004374,8
3004375,121
3004376,12
3004377,414
3004378,194
3004379,7
3004380,12
3004381,487
3004382,109
3004383,3871
3004384,0
3004385,32
3004386,3
3004387,1
3004388,7
3004389,3421
3004390,0
3004391,630
3004392,18
3004393,977
3004394,1102
3004395,227
3004396,245
3004397,141
3004398,3945
3004399,36
3004400,2
3004401,36
3004402,39
3004403,0
3004404,264
3004405,21
3004406,23
3004407,22
3004408,111
3004409,17
3004410,390
3004411,256
3004412,14
3004413,15
3004414,479
3004415,128
3004416,3231
3004417,1
3004418,30
3004419,11
3004420,0
3004421,7
3004422,2952
3004424,433
3004425,13
3004426,1392
3004427,674
3004428,429
3004429,163
3004430,101
3004431,5576
3004432,10
3004433,1
3004434,49
3004435,39
3004436,0
3004437,313
3004438,8
3004439,4
3004440,8
3004441,53
3004442,3
3004443,458
3004444,363
3004445,6
3004446,7
3004447,386
3004448,101
3004449,1335
3004450,191
3004451,15
3004452,4
3004454,3
3004455,1782
3004456,0
3004457,285
3004458,10
3004459,576
3004460,563
3004461,134
3004462,123
3004463,112
3004464,2221
3004465,16
3004466,1
3004467,25
3004468,21
3004469,0
3004470,144
3004471,10
3004472,18
3004473,7
3004474,116
3004475,6
3004476,499
3004477,131
3004478,3
3004479,7
3004480,367
3004481,55
3004482,1962
3004483,0
3004484,41
3004485,1
3004486,0
3004487,1
3004488,1337
3004490,87
3004491,4
3004492,667
3004493,276
3004494,246
3004495,34
3004496,37
3004497,2521
3004498,4
3004499,0
3004500,11
3004501,10
3004502,0
3004503,145
3004504,3
3004505,0
3004506,2
3004507,37
3004508,0
3004509,171
3004510,142
3004511,0
3004512,3
3004513,141
3004514,25
3004515,215
3004516,6
3004517,1
3004518,7
3004519,0
3004520,4
3004521,4223
3004523,669
3004524,15
3004525,1577
3004526,592
3004527,477
3004528,241
3004529,95
3004530,6308
3004531,28
3004532,0
3004533,28
3004534,20
3004535,0
3004536,409
3004537,6
3004538,2
3004539,9
3004540,62
3004541,1
3004542,650
3004543,343
3004544,2
3004545,13
3004546,509
3004547,95
3004548,1275
3004549,17
3004550,10
3004551,5
3004552,0
3004553,2
3004554,1459
3004556,168
3004557,15
3004558,855
3004559,339
3004560,205
3004561,54
3004562,42
3004563,2584
3004564,6
3004565,0
3004566,15
3004567,18
3004568,0
3004569,140
3004570,6
3004571,0
3004572,5
3004573,54
3004574,1
3004575,132
3004576,165
3004577,1
3004578,6
3004579,154
3004580,29
3004581,284
3004582,16
3004583,2
3004584,4
3004586,3
3004587,1445
3004589,97
3004590,7
3004591,672
3004592,234
3004593,145
3004594,29
3004595,32
3004596,2472
3004597,13
3004598,0
3004599,15
3004600,10
3004601,0
3004602,122
3004603,1
3004604,0
3004605,2
3004606,59
3004607,0
3004608,139
3004609,169
3004610,0
3004611,5
3004612,86
3004613,19
3004614,160
3004615,8
3004616,0
3004617,3
3004618,0
3004619,2
3004620,1554
3004622,148
3004623,11
3004624,1101
3004625,336
3004626,245
3004627,20
3004628,43
3004629,2749
3004630,3
3004631,0
3004632,9
3004633,20
3004634,0
3004635,165
3004636,0
3004638,2
3004639,38
3004640,1
3004641,223
3004642,226
3004643,0
3004644,5
3004645,95
3004646,85
3004647,316
3004648,2
3004649,4
3004650,3
3004651,0
3004652,2
3004653,1613
3004655,133
3004656,3
3004657,806
3004658,289
3004659,252
3004660,82
3004661,60
3004662,2485
3004663,5
3004664,1
3004665,11
3004666,16
3004667,0
3004668,178
3004669,6
3004670,0
3004671,3
3004672,43
3004673,1
3004674,111
3004675,165
3004676,0
3004677,4
3004678,118
3004679,46
3004680,540
3004681,11
3004682,4
3004683,3
3004684,0
3004685,1
3004686,1365
3004688,135
3004689,5
3004690,748
3004691,224
3004692,148
3004693,129
3004694,36
3004695,2045
3004696,4
3004697,0
3004698,12
3004699,12
3004700,0
3004701,139
3004703,0
3004704,2
3004705,52
3004706,1
3004707,42
3004708,118
3004709,1
3004710,3
3004711,75
3004712,34
3004713,494
3004714,0
3004715,0
3004716,7
3004717,0
3004718,2
3004719,2695
3004721,281
3004722,7
3004723,985
3004724,634
3004725,461
3004726,153
3004727,96
3004728,3816
3004729,14
3004730,1
3004731,26
3004732,22
3004733,0
3004734,237
3004735,0
3004736,0
3004737,7
3004738,68
3004739,4
3004740,233
3004741,213
3004742,2
3004743,8
3004744,353
3004745,55
3004746,1171
3004747,16
3004748,12
3004749,3
3004750,0
3004751,4
3004752,1941
3004754,476
3004755,9
3004756,592
3004757,514
3004758,220
3004759,149
3004760,54
3004761,2727
3004762,13
3004763,0
3004764,19
3004765,18
3004766,0
3004767,167
3004768,8
3004769,3
3004770,6
3004771,87
3004772,2
3004773,88
3004774,135
3004775,3
3004776,7
3004777,206
3004778,55
3004779,1537
3004780,59
3004781,13
3004782,5
3004783,0
3004784,2
3004785,2355
3004787,158
3004788,6
3004789,809
3004790,296
3004791,280
3004792,40
3004793,43
3004794,3026
3004795,13
3004796,1
3004797,12
3004798,19
3004799,0
3004800,157
3004801,6
3004802,0
3004803,3
3004804,59
3004805,2
3004806,130
3004807,167
3004808,1
3004809,4
3004810,139
3004811,23
3004812,402
3004813,3
3004814,4
3004815,5
3004816,0
3004817,6
3004818,2456
3004819,0
3004820,561
3004821,11
3004822,775
3004823,747
3004824,252
3004825,154
3004826,118
3004827,3390
3004828,30
3004829,1
3004830,22
3004831,35
3004832,0
3004833,189
3004834,16
3004835,19
3004836,4
3004837,123
3004838,10
3004839,769
3004840,207
3004841,8
3004842,8
3004843,599
3004844,99
3004845,2050
3004846,0
3004847,46
3004848,6
3004849,0
3004850,5
3004851,3515
3004853,454
3004854,6
3004855,1368
3004856,638
3004857,588
3004858,87
3004859,79
3004860,5339
3004861,11
3004862,0
3004863,20
3004864,17
3004865,0
3004866,289
3004867,0
3004868,7
3004869,4
3004870,83
3004871,1
3004872,360
3004873,298
3004874,3
3004875,5
3004876,356
3004877,67
3004878,863
3004879,87
3004880,14
3004881,9
3004882,0
3004883,3
3004884,3082
3004886,398
3004887,6
3004888,1324
3004889,537
3004890,324
3004891,247
3004892,81
3004893,4002
3004894,16
3004895,0
3004896,37
3004897,33
3004898,0
3004899,274
3004900,3
3004901,3
3004902,9
3004903,123
3004904,1
3004905,106
3004906,254
3004907,2
3004908,5
3004909,207
3004910,152
3004911,1188
3004912,0
3004913,5
3004914,4
3004915,0
3004916,2
3004917,1619
3004919,111
3004920,6
3004921,644
3004922,279
3004923,135
3004924,35
3004925,55
3004926,2298
3004927,7
3004928,1
3004929,23
3004930,19
3004931,0
3004932,135
3004934,0
3004935,3
3004936,174
3004937,2
3004938,94
3004939,134
3004940,1
3004941,5
3004942,143
3004943,25
3004944,400
3004945,10
3004946,1
3004947,1
3004949,2
3004950,1241
3004951,0
3004952,230
3004953,7
3004954,474
3004955,428
3004956,135
3004957,49
3004958,65
3004959,1888
3004960,24
3004961,0
3004962,11
3004963,23
3004964,0
3004965,129
3004966,11
3004967,1
3004968,2
3004969,71
3004970,4
3004971,674
3004972,130
3004973,3
3004974,5
3004975,405
3004976,27
3004977,947
3004978,0
3004979,10
3004980,2
3004981,0
3004982,4
3004983,2994
3004984,0
3004985,695
3004986,17
3004987,964
3004988,1180
3004989,330
3004990,217
3004991,170
3004992,3664
3004993,37
3004994,0
3004995,20
3004996,31
3004997,0
3004998,210
3004999,10
3005000,34
3005001,9
3005002,120
3005003,12
3005004,627
3005005,239
3005006,14
3005007,8
3005008,675
3005009,107
3005010,3088
3005011,0
3005012,35
3005013,3
3005014,0
3005015,4
3005016,1997
3005017,0
3005018,376
3005019,8
3005020,440
3005021,550
3005022,202
3005023,160
3005024,116
3005025,1907
3005026,20
3005027,1
3005028,22
3005029,21
3005030,0
3005031,101
3005033,34
3005034,4
3005035,344
3005036,10
3005037,342
3005038,104
3005039,5
3005040,6
3005041,297
3005042,41
3005043,1624
3005044,0
3005045,6
3005046,3
3005047,0
3005048,1
3005049,786
3005050,0
3005051,201
3005052,4
3005053,304
3005054,219
3005055,80
3005056,42
3005057,39
3005058,1353
3005059,10
3005060,0
3005061,11
3005062,7
3005063,0
3005064,72
3005065,0
3005066,8
3005067,0
3005068,43
3005069,0
3005070,355
3005071,99
3005072,1
3005073,1
3005074,185
3005075,22
3005076,444
3005077,0
3005078,2
3005079,6
3005080,0
3005081,3
3005082,2755
3005083,0
3005084,581
3005085,17
3005086,793
3005087,943
3005088,291
3005089,232
3005090,129
3005091,3521
3005092,33
3005093,2
3005094,20
3005095,31
3005096,0
3005097,179
3005098,6
3005099,34
3005100,10
3005101,239
3005102,3
3005103,485
3005104,221
3005105,10
3005106,9
3005107,491
3005108,75
3005109,2457
3005110,0
3005111,26
3005112,5
3005113,0
3005114,2
3005115,3316
3005117,580
